distance,w_lat,w_lon,h_lat,h_lon
14991,37.727,-87.083,37.603,-87.016
12608,37.727,-87.083,37.620,-87.033
12130,37.727,-87.083,37.618,-87.086
11317,37.727,-87.083,37.625,-87.092
14584,37.727,-87.083,37.598,-87.053
14463,37.727,-87.083,37.597,-87.080
17449,37.727,-87.083,37.577,-87.025
16837,37.727,-87.083,37.578,-87.045
16535,37.727,-87.083,37.578,-87.076
13388,37.727,-87.083,37.621,-87.155
10687,37.727,-87.083,37.765,-87.194
8614,37.727,-87.083,37.759,-87.172
9399,37.727,-87.083,37.765,-87.178
10099,37.727,-87.083,37.750,-87.194
9774,37.727,-87.083,37.753,-87.189
9567,37.727,-87.083,37.737,-87.191
9154,37.727,-87.083,37.727,-87.187
13792,37.727,-87.083,37.759,-87.234
22003,37.727,-87.083,37.734,-87.332
14715,37.727,-87.083,37.736,-87.249
11088,37.727,-87.083,37.682,-87.195
14216,37.727,-87.083,37.640,-87.201
65441,37.727,-87.083,37.418,-86.452
28195,37.727,-87.083,37.935,-86.899
28289,37.727,-87.083,37.936,-86.899
95450,37.727,-87.083,37.804,-86.004
45978,37.727,-87.083,37.855,-87.579
45958,37.727,-87.083,37.833,-87.587
46347,37.727,-87.083,37.832,-87.592
43202,37.727,-87.083,37.875,-87.537
43535,37.727,-87.083,37.865,-87.545
38353,37.727,-87.083,37.793,-87.510
39818,37.727,-87.083,37.719,-87.534
33751,37.727,-87.083,37.709,-87.465
53189,37.727,-87.083,37.804,-87.679
47502,37.727,-87.083,37.791,-87.616
55059,37.727,-87.083,37.336,-87.466
61015,37.727,-87.083,37.298,-87.515
63573,37.727,-87.083,37.204,-87.376
19604,37.727,-87.083,37.608,-87.247
90691,37.727,-87.083,37.880,-86.071
41633,37.727,-87.083,37.369,-87.223
48417,37.727,-87.083,37.317,-87.269
58064,37.727,-87.083,37.208,-87.167
61008,37.727,-87.083,37.178,-87.057
29719,37.727,-87.083,37.655,-86.758
16867,37.727,-87.083,37.593,-86.992
25811,37.727,-87.083,37.526,-86.936
24545,37.727,-87.083,37.516,-87.000
24963,37.727,-87.083,37.519,-86.975
23610,37.727,-87.083,37.585,-86.884
17478,37.727,-87.083,37.600,-86.965
25330,37.727,-87.083,37.553,-86.898
36825,37.727,-87.083,37.475,-86.812
43520,37.727,-87.083,37.486,-86.694
38973,37.727,-87.083,37.418,-86.874
74994,37.727,-87.083,37.769,-87.932
75293,37.727,-87.083,37.765,-87.936
73674,37.727,-87.083,37.681,-87.916
99580,37.727,-87.083,36.978,-86.463
98657,37.727,-87.083,36.945,-86.553
97579,37.727,-87.083,37.002,-86.460
97679,37.727,-87.083,36.992,-86.476
80290,37.727,-87.083,37.126,-86.577
59454,37.727,-87.083,37.453,-87.661
61634,37.727,-87.083,37.490,-87.714
45440,38.036,-84.484,38.086,-84.999
42587,38.036,-84.484,38.085,-84.966
52370,38.036,-84.484,38.202,-83.925
27813,38.036,-84.484,38.214,-84.260
25653,38.036,-84.484,38.192,-84.268
22379,38.036,-84.484,38.146,-84.271
13887,38.036,-84.484,38.120,-84.367
25114,38.036,-84.484,38.196,-84.282
50073,38.036,-84.484,37.644,-84.765
89919,38.036,-84.484,38.726,-83.945
89311,38.036,-84.484,37.321,-84.948
26967,38.036,-84.484,37.990,-84.183
25761,38.036,-84.484,37.985,-84.198
27075,38.036,-84.484,37.997,-84.180
32291,38.036,-84.484,38.047,-84.117
21029,38.036,-84.484,38.028,-84.245
23489,38.036,-84.484,38.016,-84.218
23357,38.036,-84.484,38.000,-84.223
24013,38.036,-84.484,37.991,-84.217
927,38.036,-84.484,38.042,-84.492
2170,38.036,-84.484,38.053,-84.498
2566,38.036,-84.484,38.053,-84.505
2555,38.036,-84.484,38.050,-84.508
2109,38.036,-84.484,38.050,-84.501
2290,38.036,-84.484,38.057,-84.484
1905,38.036,-84.484,38.053,-84.488
1822,38.036,-84.484,38.052,-84.490
2061,38.036,-84.484,38.055,-84.484
1779,38.036,-84.484,38.052,-84.483
1175,38.036,-84.484,38.047,-84.484
1238,38.036,-84.484,38.048,-84.485
1097,38.036,-84.484,38.046,-84.487
973,38.036,-84.484,38.045,-84.485
1611,38.036,-84.484,38.051,-84.488
1518,38.036,-84.484,38.050,-84.484
1317,38.036,-84.484,38.048,-84.485
1763,38.036,-84.484,38.048,-84.470
1356,38.036,-84.484,38.047,-84.477
533,38.036,-84.484,38.041,-84.484
138,38.036,-84.484,38.037,-84.483
786,38.036,-84.484,38.036,-84.476
605,38.036,-84.484,38.033,-84.479
1755,38.036,-84.484,38.021,-84.489
1181,38.036,-84.484,38.027,-84.490
180,38.036,-84.484,38.035,-84.486
1130,38.036,-84.484,38.033,-84.497
3084,38.036,-84.484,38.051,-84.514
3209,38.036,-84.484,38.052,-84.515
5325,38.036,-84.484,38.067,-84.531
5249,38.036,-84.484,38.066,-84.531
3943,38.036,-84.484,38.067,-84.507
3476,38.036,-84.484,38.061,-84.509
3099,38.036,-84.484,38.061,-84.502
